IndiGo,Jet Airways,Multiple carriers,SpiceJet,others,Chennai,Delhi,Delhi,Kolkata,Kolkata,Mumbai,Cochin,Delhi,Delhi,Hyderabad,Kolkata,Kolkata,New Delhi,Route 1,Route 2,Route 3,Route 4,Route 5,Total_Stops,journey_day,journey_month,dep_time_hour,dep_time_min,arrival_time_hour,arrival_time_min,Duration_hours,Duration_mins,Price
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,10,4,1,15,3,14,25,19,25,5,0,9165
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,23,4,5,4,2,24,6,5,30,19,0,13,30,13014
0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,21,6,9,30,12,20,2,50,3625
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,24,6,16,0,12,35,20,35,10262
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,21,5,18,55,8,15,13,20,14388
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,12,8,0,19,15,11,15,15058
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,3,6,9,0,7,40,22,40,14882
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,18,4,10,10,13,0,2,50,4591
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,5,9,6,55,9,30,2,35,3841
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,15,5,8,25,18,15,9,50,14781
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,4,9,22,20,0,40,2,20,3841
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,3,15,0,1,30,10,30,13377
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,23,4,5,4,2,6,12,19,30,4,25,8,55,13014
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,21,5,13,0,19,15,6,15,14848
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,5,9,20,45,23,20,2,35,4145
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4,7,21,10,4,0,6,12,7,55,10,15,2,20,3850
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,24,5,7,0,20,25,13,25,10413
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,3,15,0,1,30,10,30,6104
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,6,1,10,30,13,20,2,50,3943
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,6,12,21,10,8,15,11,5,8529
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,24,6,22,50,12,35,13,45,10262
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,18,5,20,25,22,5,25,40,14151
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,20,7,3,4,2,5,9,15,10,23,30,8,20,5192
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,21,5,14,5,4,40,14,35,9663
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,24,4,7,45,10,40,2,55,4632
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,4,6,20,25,1,30,5,5,5073
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,15,6,10,20,19,15,8,55,9526
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,15,4,4,0,6,50,2,50,4423
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,5,12,20,5,21,40,1,35,2227
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,21,10,4,0,21,3,11,30,14,10,2,40,5403
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4,7,21,10,4,0,27,3,19,35,21,55,2,20,3858
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,19,4,5,4,2,3,9,13,45,18,50,29,5,18752
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,21,5,6,30,12,0,5,30,9663
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,0,4,5,4,2,24,6,19,10,12,35,17,25,12819
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,27,3,9,0,21,0,12,0,6883
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,27,5,19,0,1,30,6,30,7198
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,21,10,4,0,3,9,10,0,12,45,2,45,7801
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,21,4,18,25,21,20,2,55,4823
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,24,5,6,30,9,20,26,50,9663
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,5,12,20,25,21,5,24,40,12121
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,5,12,20,20,23,25,27,5,8085
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,7,10,4,1,3,3,13,40,18,35,4,55,8662
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,21,3,22,0,18,50,20,50,6017
0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4,7,21,10,4,0,5,3,9,45,12,0,2,15,3859
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,18,5,4,55,19,15,14,20,7564
0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,21,6,5,55,8,35,2,40,3919
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,23,4,5,4,2,18,5,5,30,4,25,22,55,15129
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,8,21,10,4,0,15,4,11,0,14,15,3,15,5443
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,21,10,4,0,3,9,10,5,13,0,2,55,6860
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,4,1,14,5,20,45,6,40,13364
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,27,5,8,0,19,0,11,0,12239
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,28,3,10,4,1,4,9,11,30,16,5,4,35,4966
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,21,10,4,0,3,3,6,0,8,45,2,45,6144
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,5,9,15,0,19,0,28,0,12373
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,24,6,4,2,18,3,8,50,16,30,31,40,10835
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,28,6,10,4,1,6,6,6,5,9,25,27,20,7952
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,4,9,1,30,4,15,2,45,3419
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,27,5,3,50,12,35,8,45,10197
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,3,10,35,1,30,14,55,5883
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4,7,21,10,4,0,18,5,11,40,13,55,2,15,4667
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,15,19,5,4,2,21,3,4,55,21,20,16,25,6223
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,5,6,21,10,8,15,11,5,7757
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,10,4,1,3,3,14,25,19,25,5,0,11873
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,6,6,21,10,8,15,11,5,10844
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,27,6,10,4,1,15,5,21,50,3,35,5,45,7189
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,27,6,21,50,12,35,14,45,10262
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,5,1,19,55,22,25,2,30,5989
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,24,6,21,20,22,50,1,30,2227
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,6,6,10,20,11,50,1,30,4995
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,24,3,13,55,18,10,28,15,14231
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,18,5,18,55,18,15,23,20,10844
0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,3,15,6,10,4,1,3,3,5,45,13,20,7,35,5628
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,6,9,18,55,16,20,21,25,10844
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,15,6,8,30,19,15,10,45,8937
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,3,6,14,20,16,55,2,35,5618
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,4,9,7,0,19,15,12,15,6674
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,24,4,11,40,14,30,2,50,3898
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,24,5,18,55,20,45,25,50,10844
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,7,4,5,4,2,6,3,20,15,19,15,23,0,13381
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,15,4,5,4,2,21,5,17,15,19,15,26,0,11972
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,3,3,17,30,4,25,10,55,17024
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,27,6,10,4,1,4,9,21,50,3,35,5,45,7398
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37,26,6,4,2,3,1,10,30,17,45,7,15,17461
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,24,5,20,0,8,15,12,15,13731
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7,10,4,1,18,3,16,55,8,15,15,20,13555
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,27,4,17,15,19,50,2,35,4804
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,21,5,7,5,19,0,11,55,16289
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,15,6,10,4,1,18,5,5,5,12,10,7,5,7520
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,18,5,10,35,1,30,14,55,7503
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,27,3,8,25,19,15,10,50,8601
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,4,1,8,25,12,0,27,35,7064
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,5,6,7,35,19,25,11,50,5192
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,18,3,10,4,1,6,9,15,55,21,25,5,30,9158
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,15,6,10,4,1,21,5,7,10,18,10,11,0,7038
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,21,10,4,0,24,3,22,20,1,10,2,50,7303
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27,7,10,4,1,15,3,5,25,10,10,4,45,8021
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,15,5,10,0,19,15,9,15,14323
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,6,6,7,0,20,25,13,25,10203
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,15,6,19,0,1,30,6,30,7408
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,27,3,21,20,22,45,1,25,2227
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,15,6,11,30,19,15,7,45,16108
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,15,6,18,15,12,35,18,20,10262
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,9,9,0,19,0,10,0,14714
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,3,22,50,19,0,20,10,10262
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,15,6,10,4,1,18,5,14,20,22,30,8,10,7640
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,6,12,7,10,18,50,11,40,8610
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,21,3,8,0,18,50,10,50,12767
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,12,8,50,21,0,12,10,6093
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,15,6,10,4,1,27,4,6,50,16,10,9,20,6442
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,5,9,6,0,8,45,2,45,4030
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,6,13,0,21,0,8,0,7408
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,15,6,10,4,1,6,3,7,5,16,10,9,5,10696
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,3,12,9,0,11,30,2,30,6982
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,6,9,19,5,20,35,1,30,2754
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,11,7,3,4,2,5,1,9,50,8,55,23,5,13227
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,27,3,12,0,13,25,1,25,2754
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,18,5,4,55,21,0,16,5,6758
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,8,21,10,4,0,18,5,14,10,17,10,3,0,6934
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,16,4,5,4,2,3,3,5,25,18,50,13,25,18799
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,5,6,19,35,21,5,1,30,5678
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,4,1,19,50,22,50,3,0,4544
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,5,6,18,55,16,20,21,25,7757
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,5,6,10,4,1,27,5,17,5,22,15,5,10,6373
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,29,4,5,4,2,15,6,14,35,12,35,22,0,13376
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,6,3,14,25,16,55,2,30,5644
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,5,6,20,25,21,5,24,40,13067
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,15,6,10,4,1,15,5,7,10,16,10,9,0,6513
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,5,9,12,0,13,30,1,30,4392
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,3,6,5,30,8,20,2,50,4778
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,18,5,20,0,20,45,24,45,10844
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,20,7,3,4,2,24,5,5,50,12,30,30,40,12723
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,24,3,21,10,9,15,12,5,11134
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,5,9,18,55,22,0,3,5,7229
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,6,11,30,4,25,16,55,10262
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,24,3,5,30,8,20,2,50,4778
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,21,10,4,0,15,3,23,30,2,20,2,50,8033
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,35,6,10,4,1,27,5,5,15,6,50,25,35,8425
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,29,4,5,4,2,6,3,14,35,12,35,22,0,10919
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,3,6,8,55,18,50,9,55,15411
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,15,19,5,4,2,6,12,13,5,9,25,20,20,10975
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,11,3,10,4,1,24,3,16,45,21,5,28,20,6535
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,11,3,10,4,1,5,9,10,20,17,35,7,15,8355
0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4,7,21,10,4,0,18,6,17,45,20,5,2,20,3543
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,24,3,20,20,18,45,22,25,12102
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,5,1,17,0,9,45,16,45,9314
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,18,5,18,35,1,30,6,55,7503
0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,28,6,10,4,1,3,3,6,10,11,20,5,10,9748
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,27,6,17,15,19,50,2,35,4804
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,5,9,6,30,16,20,9,50,8586
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,27,4,5,4,2,24,6,9,25,12,35,27,10,13882
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,21,5,15,50,18,45,2,55,7229
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,24,3,6,20,7,40,1,20,2575
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,21,5,21,15,0,15,3,0,3943
0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,32,6,10,4,1,24,4,8,45,13,15,4,30,4760
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,24,3,6,30,22,35,16,5,8824
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,21,3,9,0,19,15,10,15,6902
0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,3,5,6,10,4,1,21,3,16,45,7,10,14,25,6151
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,9,3,4,2,21,5,16,50,5,35,12,45,12324
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7,10,4,1,3,9,5,45,10,25,4,40,11087
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,3,3,19,35,22,5,2,30,5964
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,5,1,20,25,22,5,25,40,14151
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,15,5,9,35,14,25,28,50,11467
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,21,5,22,20,0,40,2,20,3873
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,21,3,15,0,1,35,10,35,13542
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,21,5,20,0,8,15,12,15,10844
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,21,10,4,0,3,3,1,30,4,15,2,45,6144
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,27,6,14,0,19,0,5,0,10262
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,4,6,11,10,13,55,2,45,3383
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,6,9,17,30,20,25,26,55,10413
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,6,9,9,35,19,10,9,35,13994
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,20,7,3,4,2,21,5,5,50,23,15,17,25,13143
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,21,3,8,25,18,50,10,25,13069
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,0,4,5,4,2,27,5,19,10,12,35,17,25,15129
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,6,9,20,55,23,40,2,45,3898
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,5,9,8,25,16,20,7,55,13941
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37,7,10,4,1,21,3,10,30,11,20,24,50,6383
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,1,7,5,21,0,13,55,10406
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,6,15,0,1,30,10,30,5883
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,27,3,10,45,21,0,10,15,6838
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,21,5,6,30,19,50,13,20,14781
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,9,19,45,4,25,8,40,10577
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,15,6,10,4,1,15,5,13,5,22,30,9,25,9646
0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,3,8,21,10,4,0,6,6,6,0,9,10,3,10,6216
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,8,21,10,4,0,5,12,11,0,14,15,3,15,9564
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,5,1,21,10,4,40,7,30,14781
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,5,6,7,10,10,10,3,0,7229
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,3,9,22,10,0,55,2,45,4148
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,27,6,11,40,19,15,7,35,7268
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,6,1,14,15,16,45,2,30,6245
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,29,4,5,4,2,6,1,6,45,4,25,21,40,13376
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,18,4,23,55,2,45,2,50,4483
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,3,2,15,4,25,26,10,11627
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,24,3,17,0,9,10,16,10,13310
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,21,6,18,55,22,0,3,5,7754
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,4,1,19,5,20,35,1,30,2754
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,12,4,5,4,2,6,12,22,0,19,15,21,15,10231
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,23,4,5,4,2,6,3,9,40,12,35,26,55,10368
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,15,19,5,4,2,6,6,7,5,9,25,26,20,11447
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,16,4,5,4,2,3,3,5,25,4,25,23,0,18799
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,3,9,15,10,17,45,2,35,4462
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,5,12,20,25,19,10,22,45,13067
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,4,1,18,55,19,50,24,55,12681
0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,4,7,21,10,4,0,6,3,7,5,9,20,2,15,3687
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,27,3,17,30,1,35,8,5,6628
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,3,9,21,40,7,40,10,0,13832
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,21,10,4,0,3,3,8,30,11,30,3,0,6860
